name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,rating_date,review_title,review,tags
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
